lecture_name,professor_name,satisfaction,study_amount,difficulty,quality,achieve,text,recom,grade
데이터통신,김효곤 교수님 ,4,3,3,5,3,"교수님 강의력이 진짜 좋으세요
딕션이 좋아서 2배속 하고 들어도 잘 들림..
필요한 부분만 간결하게 설명해주시고 예시도 이해 잘되게 들어주셔서 좋아요
대신 시험은 좀 응용문제 많이 내심
학점은 비율대로 칼같이 주십니다
네트워크 쪽 관심있으신 분들 추천이여",1,기대 이하
데이터통신,김효곤 교수님 ,4,4,4,5,4,통신에 관한 내용이라 그런지 확실히 내용이 어렵습니다. 근데 저는 공부하기 나름 괜찮았던거 같아요. 진짜로 강의 여러번 들으면서 교수님이 가르쳐주신 내용만 잘 이해한다면 좋은 점수 충분히 받을 수 있는 강의인거 같습니다. 중간고사는 대면 시험으로 봤는데 보기 전에 이전 3년 문제를 가르쳐주세요. 그 형태 그대로만 공부해도 충분히 잘 볼 수 있습니다. 기말은 온라인 대체 시험을 봤었는데 이건 뭐.. 공부를 해도 잘 볼수 있는것도 아니라서 걱정 할 건 없을거에요,1,기대 이상
데이터통신,김효곤 교수님 ,5,4,4,5,5,"이해 잘 가게 잘 가르쳐 주십니다
시험은 어려운 편이라 정말 꼼꼼히 암기해야 하고 이해가 기반이 되어야 함
수업 내용을 거의 다 필기하는게 좋고 다 외워야 함
교수님도 좋으시고 저는 매우 만족했습니다",1,보통
데이터통신,김효곤 교수님 ,4,5,5,4,3,"유튜브로 영상을 올려주셔서 영상 자체 퀄리티는 좋았습니다.
여러번 돌려들을 수도 있었습니다.

중간고사는 기출에 비해 너무 어려웠었고, 기말은 연구과제같았지만 학점은 만족스럽네요 ㅎ",1,보통
데이터통신,김효곤 교수님 ,5,3,3,5,5,"조곤조곤 말씀하시는데 자세히 내용을 들어보면 굉장히 흥미롭고 웃긴 부분도 있습니다. 강의는 다른 분들께서 칭찬 많이 해주셨을 것 같으니 생략하고 시험은 대면으로 본 중간고사 같은 경우 기출문제를 주십니다. 그래서 시험 준비하는 데에 큰 어려움은 없습니다. 다만 강의 자료를 다 외우실 필요는 없는데 그냥 세세한 숫자 같은 거, 예를 들어 빛의 속도가 얼마다 이 정도는 상식이라고 생각하시는지 설명없이 문제에 나오는 경우도 있는 것 같습니다. 기출 문제 보시면 강의 자료에 있는 그림도 나온 경우가 있던데 그 문제의 경우에도 암기가 필요한 정도까지는 아닌 것 같으니 모든 걸 외우실 필요는 없습니다. 기말고사는 온라인이었어서 딱히 도움이 안 될 것 같네요.",1,기대 이상
데이터통신,김효곤 교수님 ,4,4,3,5,4,"김효곤교수님이 강의력이 엄청 좋으십니다. 1.6~2배속까지도 머릿속에 엄청 잘 들어옵니다. 학점은 비율 그냥 맞추신거같아요. 기말고사는 과제로 대체되었습니다.
중간고사는 계산문제가 엄청 많이 나와서 힘들었네요. 좋았어요",1,보통
데이터통신,김효곤 교수님 ,3,5,5,5,3,"공부 할게 많아서... 한번 놓치면 시험 볼때 힘듬
시험도 어려워서 관심 분야가 아니면 힘듬",0,기대 이하
데이터통신,김효곤 교수님 ,4,4,4,5,4,생각보다 강의내용이 많지만 교수님께서 누구나 이해할수 있는 정도로 쉽게 풀어서 설명해주십니다.,0,보통
데이터통신,김효곤 교수님 ,5,4,4,5,5,교수님께서는 강의를 정말 잘하십니다. 다만 진도를 좀 빨리 나가는 감이 있긴합니다. 중간고사는 대면시험을 봤는데 문제를 많이 풀어봐야 풀 수 있는 문제들이 많이 나왔고 기말고사는 코로나가 심해져 과제로 대체했습니다. 학점은 생각보다 잘 주셨습니다.,1,보통
데이터통신,김효곤 교수님 ,4,5,4,4,3,"강의는 정말 잘하십니다.
그런데 과목특성상 거의 모든 내용을 다 외워야하고 그걸 또 시험으로 내시니 시험이 되게 괴랄합니다...
특히 기말고사는 과제대체로 했는데 과제 문제들 보고 몇분동안 정신 못차렸네요.
꿀강은 아니지만 명강이니까 데이터 통신을 제대로 배우고 싶으시다면 김효곤 교수님 데통 들으세요",1,기대 이상
데이터통신,김효곤 교수님 ,5,4,3,5,5,"강의력도 매우 좋으시고, 시험 난이도도 적정합니다. 시험은 조금 어려운 수준입니다. 기말은 과제 대체였으나 점수를 매우 후하게 주셨습니다.",1,기대 이상
데이터통신,김효곤 교수님 ,5,4,3,5,4,유튜브 녹강으로 진행했는데 일단 강의력은 최고시고 평가도 객관적으로 정확하게 공부한 사람이 잘 볼 수 있는 시험을 내시는 것 같아요. 중간기말합 평쁠60 맞고 A+ 받았습니다. 다른 친구들 얘기들어보면 학점이 조금 짜게 나왔다고 하네요. 참고하세요!!,1,기대 이상
데이터통신,김효곤 교수님 ,5,4,4,5,5,"그저 갓효곤.
어려울 수 있는 강의 내용을 정말 쉽게 설명하십니다.
시험이 단순 암기가 아니라 이해를 요구하기 때문에 열심히 공부 안하면 정말 줘털릴 수 있습니다.
그래도 수업 때 필기 열심히 하고 공부하면 이만큼 알찬 강의가 또 없어요.
작년에 들었던 강의 중에서 가장 인상깊은 강의가 아니었나 싶습니다.
꼭 듣는 걸 추천드립니다.",1,기대 이상
데이터통신,김효곤 교수님 ,4,5,5,5,3,"일단 교수님 강의력이 너무 좋으셔서 어려운 내용이어도 이해가 잘됩니다. 중간고사는 대면시험이었고, 기말고사는 6시간동안 6-7문제를 서술형식으로 내셨는데 정말어려웠습니다.",0,기대 이하
데이터통신,김효곤 교수님 ,4,4,3,5,3,"digital transmission, analog transmisson 등 데이터 통신의 기본적인 내용을 배우는 과목이다. 강의력이 워낙 좋으셔서 강의 듣는 데에는 굉장히 수월했다. 다만 내용들을 정확하게 이해하고 응용할 줄 알아야 시험에서 헷갈리지 않고 좋은 점수를 받을 수 있는 것 같다. 기말고사는 대체 과제로 프로토콜 설계하는 등의 문제들이 나와서 생각을 많이 해야 풀 수 있다. 학점을 좀 짜게 주시지만, 배워가는 것이 많은 과목이라 추천한다.",1,기대 이하
데이터통신,김효곤 교수님 ,4,5,4,5,4,"말해모해 효곤킴. 강의력 최곱니다. 강의 듣다가 교수님 농담에 혼자 터진게 한두번이 아닙니다. 배우는 내용 많고, 성적은 칼 같이 주십니다. 온라인 수업이었어서 중간에 일도 있고 했지만 그래도 무사히 잘 끝나 다행입니다.",1,보통
데이터통신,김효곤 교수님 ,4,4,4,4,4,"김효곤 교수님이 전달력도 좋고 강의력도 좋습니다. 다만, 유튜브로 녹화 강의를 보는 형식이라 작은 맥락에서는 이해되지만 큰 맥락에서는 이해되지 않는 내용들도 많았습니다. 또한, ppt에 오타가 많고 교재에도 잘못된 내용이 많습니다. 데이터 통신은 네트워크에서 배우는 7계층에서 1,2,3계층에 해당하는 밑 단계에서 어떻게 디지털, 아날로그 신호가 어떻게 전달되고 디지털, 아날로그 정보로 변환되는지를 배웁니다. 통신 쪽에 관심이 있다면 추천드립니다.",1,기대 이상
데이터통신,김효곤 교수님 ,4,4,3,5,4,교수님의 강의력이 무엇보다 좋으심. 하지만 시험의 경우는 굉장히 지엽적인 부분까지 다루고 가끔 사고를 요하는 문제도 출제됨. 기말고사의 경우 비대면으로 인해 아에 출제 유형이 달라 조금 색다르기도 했음,0,기대 이상
데이터통신,김효곤 교수님 ,4,5,5,5,5,"띵강 중의 띵강인데 꿀강은 절대 아닌 과목.

강의력은 진짜 최상이다.
하지만 과목 특성상 외워야 할 것이 너무 많고, 시험도 너무 괴랄하다.
대충 봐도 외울 것이 많은데, 시험을 보려면 자세히 외워야 하니 죽을 맛이다.

출석은 없고, 학점은 그냥저냥 주는 것 같다.",0,보통
데이터통신,김효곤 교수님 ,4,4,3,5,5,시험을 비대면으로 봐서 그런지 어렵습니다. 근데 어려운거 감안해서 점수는 잘 주십니다. 교수님이 강의력이 좋으셔서 얻어가는게 많은 강의였습니다.,1,기대 이하
데이터통신,김효곤 교수님 ,5,4,4,5,5,"2년동안 학교를 다니면서 들을 강의중에서 최고의 강의가 아니었나 싶을 정도로 만족스러운 강의였습니다.

우선 강의 방식은 교수님이 내용은 녹화하신 다음 유튜브에 올리십니다. (녹강)

배우는 내용은 그렇게 어려운 편은 아니고, 교수님이 워낙 설명을 자세히 해주셔서 금방 이해할 수 있습니다.

다만 시험은 어렵게 나옵니다. (배우는 내용의 난이도가 3이라면 시험은 4.5정도?)

단순히 배운 내용을 암기해서는 풀기 힘든 문제들이 자주 등장했습니다.

녹화 강의에도 불구하고 강의력이 매우 좋으십니다.",1,기대 이상
데이터통신,김효곤 교수님 ,4,4,3,4,2,강의도 잘하시고 좋아요 시험이 꼼꼼하게 나오니 잘 보시면 좋습니다. 수업도 깔끔하고 좋아요,1,보통
데이터통신,김효곤 교수님 ,4,4,4,5,4,우선 실시간 온라인 수업이 아니라 녹강이 올라와서 듣기는 편합니다. 또한 교수님 강의력이 좋으셔서 설명을 매우 잘해주십니다. 중간 중간에 비유를 해주시는데 너무 알아듣기 좋아서 만족했습니다. 중간고사는 대면으로 봤는데 시험 스타일이 매우 디테일하게 나옵니다. 따라서 ppt 그림 하나하나까지도 잘 봐두시는걸 추천합니다. 기말고사는 대체과제로 했는데 매우 매우 어려웠습니다. 하지만 어려웠던만큼 점수를 후하게 주셨습니다. 강의력 좋고 모든 면에서 좋지만 성적은 제 생각에는 짜게 주시는 것 같습니다. 다 평쁠이고 최소 에제가 나올 줄 알았지만 비쁠 나왔습니다.,1,기대 이하
데이터통신,김효곤 교수님 ,5,5,4,5,5,"처음 듣는 사람도 이해할 수 있도록 친절하게 설명해주십니다.
단, 시험은 개념들을 정확하게 이해하고 있어야하고 시간이 부족할 수 있습니다.
기말고사는 특이하게 본인의 아이디어를 서술하는 문제들로 나왔습니다.
수업에서 배운 내용에 충실해서 서술하면 점수 잘 주셨던것 같습니다.",1,기대 이상
데이터통신,김효곤 교수님 ,5,4,3,3,4,저는 지난 학기 수업 중 가장 마음에 드는 수업이었습니다. 내용 자체가 재미있는 내용은 아니지만 흥미가 생기도록 강의를 진행해주신 점이 좋았고 학점도 공부한만큼 나와서 만족스러운 강의였어요. 역시 데통은 김효곤,0,기대 이상
데이터통신,김효곤 교수님 ,4,5,4,5,4,"[내용]
네트워크 7계층 중 물리계층과 데이터링크 계층을 다룹니다.

[강의]
코로나로 유튜브 녹화강의를 진행하셨고, 출첵은 없습니다.
다들 아시다시피 김효곤 교수님의 강의력은.. 대박입니다.
솔직히 내용 자체는 재미없게 하려면 재미없게 설명하기 딱 좋은 내용인데 김효곤 교수님은 강의 듣는 도중 감탄이 종종 나올 정도로 재밌게 , 찰떡 비유를 대가시면서 수업을 하십니다. 그래서 강의만 놓고 보자면 이번학기 가장 재밌고 가장 듣길 잘했다고 생각드는 강의였습니다. 녹강인 점까지 완벽..ㅎ
그런데 교수님도 사람인지라 강의 종종 오류가 있습니다. 이게 오류인 거 같다 싶으시면 토론실에 올리시면 됩니다. (학우들과 공유해야하는 내용을 메일로 보내는 거 싫어하십니다.) 오류 외에도 여러 질문들 토론실에 올리면 됩니다.

[시험]
과제는 없고 시험으로만 성적이 결정됩니다.
시험은 전형적인 암기과목 느낌이고, 성적 잘 받고 싶으시면 지엽적인 것까지 다보시고 교재에 문제 푸는 것도 도움이 됩니다.
토론실에 올라왔던 질문들도 문제로 나오기 때문에 토론실 꼭 보셔야합니다.
기말고사는 그런데.. 음 (어쩔 수 없다는 건 알지만 )가장 아쉬웠던 점 중 하나인데요, 대체과제로 진행되었습니다.
뭐 다시는 이런 식의 시험이 없을 거 같고 없기를 바라지만 혹시 몰라서 몇 마디만 적겠습니다.
(과톡 인용) 사칙연산 알려주고 미적분 풀라하는 느낌 들 정도의 어려운 문제들로 take home exam 방식으로 진행됐는데,
너무너무 어렵고 채점기준도 빡세길래, 저는 몇 문제는 건드리지도 못했습니다.
무튼 제가 말씀드리고 싶은거는 '뻘소리라도 써서 내라' 입니다. 어처피 점수 못 받겠지 하면서 백지 내시면 흑우됩니다.

[학점]
김효곤 교수님 강의의 유일한 단점인 거 같네요. 학점이 다소 짭니다..
중간 때는 100여명 중에 10등안에 들었지만 아까 말한 기말 take home exam을 상대적으로 못봐서 b+ 이었습니다.
좋은 학점 받기에는 다른 교수님 강의에 비해 더 노력하셔야 할 거 같습니다.",1,기대 이하
데이터통신,김효곤 교수님 ,3,3,4,5,3,"강의력은 엄청 좋으시고 어려운 내용도 쉽게 가르쳐 주십니다.
시험은 강의에서 흘러가듯이 말한 내용까지 하나하나 세세하게 나오며, 특히 토론실에 올라온 학생들의 Q&A를 많이 반영하여 문제를 내십니다.
기말고사는 비대면 시험으로 인해 대체과제 비슷한 방식으로 시험을 봤는데, 난이도가 말도 안되게 높으나 점수는 후하게 주셔서 한글자라도 더 쓰는게 무조건 이득입니다.
하지만 학점은 칼같으십니다...
강의력이 워낙 좋으셔서 고득점 맞을 자신있으시면 들을만한 전공입니다.",1,기대 이하
데이터통신,김효곤 교수님 ,4,3,2,4,3,"강의는 녹강이어서 춠걱같은것은 아예 없었고, 강의력도 좋으시고 톤도 듣기 좋아서 전체적으로 편안하게 들었던 강의였습니다. 다만 시험은 생각보다 까다롭게 출제하십니다. 기출문제를 올려주시니 참고하시면 될 것 같습니다. 다만 학점을 좀 짜게 주셨습니다. 중간 기말 다 평플이었는데 b+받았네요 저는 ㅠㅠ",0,기대 이하
데이터통신,김효곤 교수님 ,4,5,3,5,4,"나른한느낌인데 강의자체는 비유를 들어서 설명을 잘해주셔요 강의가 재밌긴한데 열심히 공부했으나 교수님께서 학점을 잘주는 느낌은 아닌거같아요! 너무 들을게 없어서 듣긴했는데 후회하거나 하는 과목은 아닙니당 그냥,,재밌기도 했고 좋았어용 학점은 잘받지 못했지만,,",0,보통
데이터통신,김효곤 교수님 ,4,5,4,5,3,"학점을 잘 안 주시는 교수님이라고 들었는데 저는 공부한 거에 비해 학점을 굉장히 잘 받은 것 같아요. 정말 한학기동안 공부를 거의 안 했는데 B+ 받았어요. 중간고사는 대면, 기말고사는 코로나 확진자 급증으로 인해 비대면으로 치렀어요. 중간.. 공부 안 했어요. 하긴 했는데 시간이 없어서 어설프게 공부하고 기출도 안 풀어봤어요. 평마10정도 받았더라구요. 기말은 비대면 방식인데 점수를 굉장히 후하게 주세요. 오픈북이라 강의만 듣고 공부 하나도 안 하고 시험 봤는데 꽤 잘 봤어요. 좋은 학점은 아니지만 공부를 워낙 안 했기에 굉장히 만족했습니다. 공부량이 많아서 미리미리 공부 시작하시는 걸 추천해요. 안 그럼 저처럼 돼요. 교수님 강의력이 매우 좋고, 목소리도 주접 좀 떨면 컴과의 성시경이라 해도 될 정도로 좋아요. 공부는 안 했지만 강의 듣는 게 재밌는 수업이었어요. 녹강방식이어서 자주 밀렸지만, 몰아 듣기도 편했어요. 그리고 중간고사 어려워요. 저는 안 풀었지만 기출 꼭 풀어보세요!!",1,보통
데이터통신,민성기 교수님 ,4,3,3,3,3,"민교수님의 강의를 세 번째 듣는 사람으로써,
성취감보다 좋은 학점을 원하시는 분들께 강력 추천 드립니다. 학점의 수호자 중 한 분이십니다.
시험은 코시국 전에는 큰 그림(라우팅 프로토콜의 원리를 설명해라, OSPF의 작동 과정을 설명해라)을 주로 물어보셨는데,
올해 중간고사도 그랬지만, 기말고사는 오픈북이어서 세세한 부분을 주로 물어보셨고,
하루 전에 공부해도 평균은 가볍게 넘기실 수 있습니다.

과제가 2개가 나가는데, 2번째 과제는 C를 잘 못하시면 많이 어려우실 수 있습니다. (ARP작동과정을 코드로 구현하는 과제)
중간평플35/기말평플12/과제1 만점/과제2 4점감점/해서 에플나왓습니다.

학점보다 강의력, 성취감을 원하시면 김효곤교수님이 좋다합디다.",0,기대 이상
데이터통신,민성기 교수님 ,5,3,2,3,3,"실시간 zoom강의로 진행되고 수업이 끝난 뒤에 녹화본을 올려주셨습니다.
과목 자체의 난이도는 그렇게 높지 않지만 외워야 할 것들이 많습니다. 이 때 녹화강의가 빛을 발하게 되는데, 시험 전 3일 정도 잡고 1.5배속 정도로 모든 강의를 몰아서 들으면 머릿속에 남는 것 같습니다. 개인적으로 비대면 수업일 때 더 좋은 강의라고 생각합니다.

중간고사는 대면시험, 기말고사는 오픈북 비대면시험이었습니다. 중간고사의 경우 세 가지 보기가 주어졌을 때 그 중에 하나를 골라 아는만큼 서술하는 문제가 나왔고, 기말고사는 그냥 평범한 시험문제였습니다. 단 비대면시험인 점을 고려하여 기말고사는 상대적으로 좀 더 어려웠던 것 같습니다. 이러나저러나 배운 내용 잘 알고 있으면 대부분 무난하게 해결 가능합니다.

텀프는 2개가 나오는데 다른 과목에 비하면 수월한 편입니다. Virtualbox설치 과정에서 문제가 생기면 해결하는 데 시간이 걸리지만 과제 자체에 들어가는 시간은 그렇게 많지 않습니다.

중간고사는 9등 안쪽, 기말고사는 중간값보다 9점 높고, 텀프는 각각 100점 87점이었는데 A+주셨습니다.",1,기대 이상
데이터통신,민성기 교수님 ,5,5,4,3,4,"양이 매우 방대합니다만 시험에 출제되는 내용은 굵직한 것만 다루시는 편입니다.
무엇보다 학점을 굉장히 높게 주십니다. 저같은 경우 시험을 반타작하고 과제를 성실히 했는데 B+ 받았습니다.
교수님께서 강의를 상당히 빠르게 하신다고 느낄 수 있는데, 그냥 외우시는 게 편합니다. 실제로도 외우는 게 많아요...",1,기대 이상
데이터통신,민성기 교수님 ,3,5,4,3,4,"강의력이 좋지 않다는 평이 많아서 걱정했었는데 생각보다 나쁘지 않았습니다. 말이 빠르시고 발음이 조금 어눌하실 때가 있지만 올려주신 녹화본을 반복해서 들으면 되고, 교수님이 먼저 설명하신 내용이 다음 수업에서 이해가 될 때가 종종 있습니다. 다만, 내용 자체도 어렵고 설명이 바로바로 이해되지 않기 때문에 중간에 던지지 않으려면 매주 복습해야 합니다. 생각보다 양이 많습니다. 되도록이면 다른 교수님 강의를 추천하지만, 수신 실패해서 민데통을 듣게 된다 해도 크게 문제되진 않을 것 같습니다",0,보통
데이터통신,민성기 교수님 ,3,3,3,3,3,코로나 때문에 인강 위주로 수업이 진행되었고 특이사항 없이 그냥 무난한 수업이었던거 같습니다,0,보통
데이터통신,민성기 교수님 ,4,4,4,3,3,"교수님과 조교님들 모두 친절하시고 질문도 잘 받아주시지만, 내용은 어려워요.. 각오는 하셔야 해요.
무엇보다 교수님이 말씀하시는 속도와 수업 진행이 매우 빠른 편이셔서 내용을 이해하는데 상당히 난해할 수 있어요.
다행히 수업 녹화본은 조교님께서 다 올려주십니다.
저같은 경우 강의 한 개당 기본 2~3번은 돌려보았고 그렇게 하니 뭔가 전반적으로 이해가 가더라구요.

중간기말 시험 + 과제로 점수를 매기십니다.
과제는 중간고사 끝나고 나오며, 총 2개로 보고서 작성 과제와 코딩과제입니다.
두 개는 같이 연관된게 아닌 따로따로 존재하는 과제에요.
보고서 작성 부분 과제는 3개로 나뉘는데, 조교님이 올려주신 동영상과 안내 자료만 보고 따라하면 무난히 하실 수 있어요.
코딩과제의 경우 조교님께서 올려주신 코드의 몇 가지 지운 부분을 채우는 형식인데 교수님께서 수업시간에 설명을 해주십니다.

잘 모르겠어도 본인의 아는만큼 열심히 하신다면 학점은 좋게 주시는 편이에요.",0,기대 이상
데이터통신,민성기 교수님 ,4,4,3,3,2,"강의력이 좋으신건 아닌거 같습니다. 교수님께서 아시는건 많지만 그것을 가르치는 것은 별로... 전형적인 천재스타일
시험은 수업 조금이라도 들었으면 뭐라도 적을 수 있게 내주시고, 학점 잘 주십니다.",0,기대 이상
데이터통신,민성기 교수님 ,4,3,3,3,4,수업을 꼼꼼히 잘 따라가면 이해하기 어려운 부분은 없을 것 같습니다. 시험도 외워야하는 것 좀 많았습니다.,0,기대 이상
데이터통신,민성기 교수님 ,4,4,4,3,3,"강의력이 아쉬운데, 혼자서 ppt를 통해서 공부할 수 있음. 시험준비 공부량이 많고, 과제가 복잡해서 일찍 하셔야 함.
조교님이 너무 친절하셔서 이번학기 무난하게 마무리 할 수 있었다.",0,보통
데이터통신,민성기 교수님 ,2,5,4,1,2,외울건 엄청 많고 교수님은 피피티 읽고만 계십니다... 피피티는 진짜 하나에 50페이지씩 해서 16개를 주시는데 그중에 쓸모있는 내용은 30% 정도에요. 과제는 좀 어려운 편입니다.,0,보통
데이터통신,민성기 교수님 ,3,4,3,3,3,"강의 전반적으로 난이도는 그렇게 어렵지 않습니다, 중간 기말 과제 30%씩 들어가고, 과제는 간단한 보고서와 간단한? 코딩입니다. 중간/기말고사 범위는 많지만, 일반적인 컴퓨터과 전공에 비해서 크게 이해를 요하는 과목은 아닙니다, 그러나 양이 정말 많습니다. 성적은 대체로 정직하게 주시는 것 같습니다.",1,보통
데이터통신,민성기 교수님 ,3,4,3,2,3,"교수님의 경의력은 기대하면 안됩니다. 교수님이 아는 지식을 그냥 설명해주는 식이라서 막상 들을때는 하나도 이해가 안되지만 나중에 다시보기로 일시정지하면서 천천히 보다보면 이해가 됩니다. 그래서 공부량은 적지 않았지만, 교수님의 강의력 때문에 다들 포기하는 분위기라서 조금만 노력해도 쉽게 학점을 딸 수 있습니다. 본인이 좋은 학점을 위해 열심히 할 수 있다, 하시면 들으면 후회없습니다.",0,보통
데이터통신,민성기 교수님 ,4,4,3,5,4,"강의진행: 이번 학기 코로나로 인해 수업 강의 전체 온라인으로 진행했습니다. 출석을 부르시지 않았습니다.

과제: 2개 있었습니다. 과제는 어려운 편이 아닌 것 같지만 뭘 하고 있는지 이해하시지 않으면 못 하실 것 같습니다. 온라인 자료를 많이 보실 것 같고 C 코딩을 좀 해야 합니다.

시험: 중간고사와 기말고사 다 있습니다. 중간고사를 볼 때 상황이 좀 나아서 오프라인으로 진행했고 기말고사는 온라인으로 봤습니다. 온라인 시험이 오픈북인데 시험 보는 시간 이내 제출해야 돼서 아예 공부하시지 않고 시험을 보실 거면 시간관리를 아주 잘 해야 합니다. (공부하시고 시험을 보면 더 편하실 겁니다.)

소감: 수업 내용이 많은 편인데 잘 이해하시면 어려운 점이 많이 없을 것 같습니다. 교수님께서 친절하시고 잘 가르쳐주신 편인데 내용이 자체 너무 많아서 강의 좀 급하다고 느끼실 수도 있습니다. 내용은 대부분 외워야 할 겁니다. 수업을 잘 따라가시고 온라인에서 따로 공부를 좀 하시면 잘 하실 수 있을 것 같습니다. 성적을 잘 주신 편인 것 같지만 이번 학기 상황 때문에 덜 엄격하실 수도 있습니다. 내용이 많은 만큼 이 분야에 대해 관심이 많으신분들에게 유익한 수업일 겁니다. PPT는 영어로 나오는데 강의는 한국어로 가르쳐주셨습니다.",1,기대 이상
데이터통신,민성기 교수님 ,2,3,3,2,2,"실시간 온라인 강의
녹화본 제공
과제 2번 + 중간 + 기말
시험이 쉽게 나오는 것 같네요",0,보통
데이터통신,민성기 교수님 ,3,5,5,3,3,"내용이 완전 어려워서 노베이면 이해하기 어려워요.
교수님이 학생들이 다 알고 있다고 간주하고 설명해주시는 것 같아요.
ppt도 보기 어렵고요...
그래도 교수님은 완전 착하십니다!",0,기대 이상
데이터통신,민성기 교수님 ,4,4,3,3,3,"처음엔 시험을 어떻게 보는지 모르겠어서 고민 많이 했는데...
수업의 큰 틀을 이해하고 한 강의당 중요하게 강조하시는 부분만 외우면 시험에선 좋은 성적 잘 나옴.

과제는 2개 나왔는데 시험기간과 겹치는데다가 생각보다 신경 써야 하는 부분이 많았음. 그래도 우선 내면 비교적 좋은 성적 받을 수 있었음.

출석은 싸강이라서 그런지 따로 하지 않으시고, zoom 녹화 링크를 따로 올려주셔서 녹강도 볼 수 있었음.",0,기대 이상
데이터통신,민성기 교수님 ,3,4,3,2,3,"이번학기는 중간고사는 오프라인 기말고사는 비대면 오픈북방식으로 진행이 되었습니다, 강의력은 대부분 ppt 내용위주고 읽어주시고 혼자 공부를 따로 하셔야됩니다 또한 내용이 많아서 벼락치기로 공부할시 양이 너무많을수있습니다, 중간에 패킷캡쳐과제랑 arp구현과제 두개가 나옵니다.",0,보통
데이터통신,민성기 교수님 ,3,5,4,3,4,"수업은 가냥 다 ppt입니다. ppt에 나오는거 다 외우고 그대로 시험지에 쓰면 점수 잘 줍니다.
특별한 점음 없습니다. 외우는대로 점수 나옵니다.",0,보통
공학수학,이주섭 교수님 ,4,4,3,4,4,"출첵은 안하심

내용 쉽고, 배운 내용과 예제에서 그대로 시험 나옴

따라서 시험도 쉽다.

그래서 분포가 빡빡하기에 삐끗하면 나가리

나는 중간때 삐끗해서 나가리되었음.

그래도 공부량 자체는 적어서 꿀강이라고 생각함.",1,보통
공학수학,이주섭 교수님 ,3,3,3,4,3,"출석체크 : 아예안함.

과제 : 매 단원마다 문제풀이 과제 있음. 풀이과정 부족해서 감점 몇번 당함.

수업 : 이미 다 아는 내용이라 몇 번 듣지는 않았지만, 설명은 잘 하시는것 같음.

시험 : 중간고사는 내용도 쉬운데, 치팅페이퍼도 있는데다가 문제도 너무 쉽게 내서 거의다 90점대로 의미없는 시험을 냈으며, 기말고사는 내용이 어려운데, 문제를 지나치게 더럽게 내서 (어려운것보다 더러웠음) 난이도 조절을 지나치게 못함. 문제라도 어렵게 잘 만든 문제면 오히려 좋은데, LU 분해 문제를 내면서 5*5 행렬로 숫자도 개 지저분하게 소수점 넘쳐나게 내는 교수는 처음봄. LU분해를 배운 수업이 4개는 넘고 암산으로도 할 수 있는 수준이었는데 이딴식으로 내는 교수는 ㄹㅇ 첨봐서 골때림.

학점 : 이미 다 아는 내용이었고 중간 100점에 기말은 점수공개를 안했는데 기말때문에 에이받은것 같아서 별로 기분이 좋진 않음. 이번학기 나머지 다 에이플이었는데 유일하게 에이 받은 과목이고 시험문제가 더러워서 에이받은거라 기분이 좋진 않음.",0,기대 이하
공학수학,이주섭 교수님 ,4,4,2,3,1,그냥 수학 강의예요. 컴과의 미적분학 같은 느낌. 수학 잘하면 추천 못하면 비추천이요 학점은 잘 모르겠습니다.,0,보통
공학수학,이주섭 교수님 ,5,4,2,5,5,"완전 고등학교 학원 선생님 수준의 학생 눈높이 교육을 해주십니다 아주 굿

감사합니다 교수님",1,기대 이상
공학수학,이주섭 교수님 ,5,4,4,5,5,"수학 내용이 포함된 모든 학부강의의 선수과목이라고 생각하셔도 될 정도로
선형대수, 해석학, 미적분의 다양한 부분을 핵심내용 위주로 가르쳐주십니다.
그만큼 공부량도 많지만 강의하나로 학부 수준의 수학을 한 강의로 끝내고 싶다면 이만한 강의도 없습니다.
교수님 설명이 핵심적이고 간략해서 잘 와닿습니다.",1,보통
공학수학,이주섭 교수님 ,3,5,4,5,3,"생각보다 후반부로 갈수록 내용이 어려워졌습니다. 중간고사는 백점, 과제도 만점 맞았지만 기말을 잘 못봤는지 A를 받았습니다. A+ 받기가 생각만큼 쉽지는 않은 것 같습니다.",0,기대 이하
공학수학,이주섭 교수님 ,4,3,3,4,2,"일단 중간고사까지는 내용도 너무 쉽고, 진도도 생각보다 느리게 나갑니다.

중간 이후부터는 내용이 조금 심화되고, 배우는 양도 많습니다만 평소에 열심히 수업듣기만 한다면 크게 어려움 없이 진도를 나갈 수 있습니다.",0,기대 이하
공학수학,이주섭 교수님 ,4,4,4,5,4,중간고사를 그냥 조져버림. 그래서 기말고사도 놔버렸는데 왜인지 모르지만 B쁠 나옴. 문제가 쉬워서 다들 잘 보는 거 같은데 나도 B쁠 나온 거 보면 학점 잘 주시는듯,1,기대 이상
